"Media/File ID",Title,Description,"Core or Supplemental","File Language","Research Topic",Copyright,"Link to File","CDE Language"
6521,promis-43-profile-v2.1-crf.pdf,"The PROMIS 43 Profile is a collection of forty-three items drawn from the seven primary PROMIS domains (depression, anxiety, physical function, pain interference, fatigue, sleep disturbance, and satisfaction with participation in social roles).",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/promis-43-profile-v2.1-crf.pdf,English
6506,promis-43-profile-v2.1-cde.xlsx,"The PROMIS 43 Profile is a collection of forty-three items drawn from the seven primary PROMIS domains (depression, anxiety, physical function, pain interference, fatigue, sleep disturbance, and satisfaction with participation in social roles).",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/promis-43-profile-v2.1-cde.xlsx,English
6536,promis-global-health-scale-crf.pdf,"The PROMIS Global Health is a 10-item questionnaire that evaluates the patient's physical, mental, and social aspects of health.",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/promis-global-health-scale-crf.pdf,English
6526,promis-global-health-scale-cde.xlsx,"The PROMIS Global Health is a 10-item questionnaire that evaluates the patient's physical, mental, and social aspects of health.",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/promis-global-health-scale-cde.xlsx,English
6566,promis-global-health-scale-crf-spanish.pdf,"The PROMIS Global Health is a 10-item questionnaire that evaluates the patient's physical, mental, and social aspects of health.",Supplemental,Spanish,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/promis-global-health-scale-crf-spanish.pdf,Spanish
6361,promis-pediatric-fatigue-10a-crf.pdf,"The PROMIS Pediatric Fatigue 10a assesses a range of self-reported fatigue symptoms in the pediatric population.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-pediatric-fatigue-10a-crf.pdf,English
6356,promis-pediatric-fatigue-10a-cde.xlsx,"The PROMIS Pediatric Fatigue 10a assesses a range of self-reported fatigue symptoms in the pediatric population.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-pediatric-fatigue-10a-cde.xlsx,English
6416,promis-pediatric-fatigue-10a-crf-spanish.pdf,"The PROMIS Pediatric Fatigue 10a assesses a range of self-reported fatigue symptoms in the pediatric population.",Supplemental,Spanish,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-pediatric-fatigue-10a-crf-spanish.pdf,Spanish
6551,promis-pediatric-global-health-crf.pdf,"The PROMIS Pediatric Global Health measure is a brief and reliable 7-item summary assessment of a child's self-reported health.",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/promis-pediatric-global-health-crf.pdf,English
6351,promis-fatigue-8a-crf.pdf,"The PROMIS Fatigue 8a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-8a-crf.pdf,English
6346,promis-fatigue-8a-cde.xlsx,"The PROMIS Fatigue 8a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-8a-cde.xlsx,English
6401,visual-analogue-fatigue-scale-crf.docx,"The Visual Analogue Fatigue Scale (VAFS) consists of 18 items relating to the subjective experience of fatigue.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/visual-analogue-fatigue-scale-crf.docx,English
6396,visual-analogue-fatigue-scale-cde.xlsx,"The Visual Analogue Fatigue Scale (VAFS) consists of 18 items relating to the subjective experience of fatigue.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/visual-analogue-fatigue-scale-cde.xlsx,English
6256,fabq-crf.docx,"The Fear-Avoidance Beliefs Questionnaire (FABQ) is a patient reported questionnaire which focuses on how a patient's fear avoidance beliefs about physical activity and work may affect and contribute to their low back pain and resulting disability.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fabq-crf.docx,English
6251,fabq-cde.xlsx,"The Fear-Avoidance Beliefs Questionnaire (FABQ) is a patient reported questionnaire which focuses on how a patient's fear avoidance beliefs about physical activity and work may affect and contribute to their low back pain and resulting disability.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fabq-cde.xlsx,English
6266,fabq-physical-activity-crf.docx,"The Fear-Avoidance Beliefs Questionnaire (FABQ PA) is a patient reported questionnaire to understand how much low back pain has effects on the ability to manage your everyday activities.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fabq-physical-activity-crf.docx,English
6271,fabq-physical-activity-cde.xlsx,"The Fear-Avoidance Beliefs Questionnaire (FABQ PA) is a patient reported questionnaire to understand how much low back pain has effects on the ability to manage your everyday activities.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fabq-physical-activity-cde.xlsx,English
6261,fabq-crf-spanish.docx,"The Fear-Avoidance Beliefs Questionnaire (FABQ) is a patient reported questionnaire which focuses on how a patient's fear avoidance beliefs about physical activity and work may affect and contribute to their low back pain and resulting disability.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fabq-crf-spanish.docx,Spanish
6296,fear-of-daily-activities-crf.docx,"The Fear of Daily Activities Questionnaire (FDAQ) is a self-report measure designed to assess feared common activities for people with chronic pain.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fear-of-daily-activities-crf.docx,English
6286,fear-of-daily-activities-cde.xlsx,"The Fear of Daily Activities Questionnaire (FDAQ) is a self-report measure designed to assess feared common activities for people with chronic pain.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/fear-of-daily-activities-cde.xlsx,English
6291,fear-avoidance-1-question-crf.docx,"The Fear Avoidance - 1 item measures the avoidance of low back pain.",Supplemental,English,"Fear of Pain",Yes,https://heal.nih.gov/files/CDEs/2023-07/fear-avoidance-1-question-crf.docx,English
6276,fear-avoidance-1-question-cde.xlsx,"The Fear Avoidance - 1 item measures the avoidance of low back pain.",Supplemental,English,"Fear of Pain",Yes,https://heal.nih.gov/files/CDEs/2023-07/fear-avoidance-1-question-cde.xlsx,English
8896,fear-avoidance-1-question-copyright-statement.docx,"The Fear Avoidance - 1 item measures the avoidance of low back pain.",Supplemental,English,"Fear of Pain",Yes,https://heal.nih.gov/files/CDEs/2024-01/fear-avoidance-1-question-copyright-statement.docx,English
6391,tampa-scale-for-kinesiophobia-11-crf.docx,"The Tampa Scale for Kinesiophobia (TSK) is a 12-item questionnaire that quantifies fear of movement or (re)injury.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/tampa-scale-for-kinesiophobia-11-crf.docx,English
6381,tampa-scale-for-kinesiophobia-11-cde.xlsx,"The Tampa Scale for Kinesiophobia (TSK) is a 12-item questionnaire that quantifies fear of movement or (re)injury.",Supplemental,English,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/tampa-scale-for-kinesiophobia-11-cde.xlsx,English
6426,tampa-scale-for-kinesiophobia-11-crf-spanish.docx,"The Tampa Scale for Kinesiophobia (TSK) is a 12-item questionnaire that quantifies fear of movement or (re)injury.",Supplemental,Spanish,"Fear of Pain",No,https://heal.nih.gov/files/CDEs/2023-07/tampa-scale-for-kinesiophobia-11-crf-spanish.docx,Spanish
6476,fiqr-copyright-statement.docx,"The Revised Fibromyalgia Impact Questionnaire (FIQR) is used to evaluate function, overall impact and symptoms of fibromyalgia over the past 7 days.",Supplemental,English,Fibromyalgia,Yes,https://heal.nih.gov/files/CDEs/2023-07/fiqr-copyright-statement.docx,English
6531,promis-gastrointestinal-constipation-9a-crf.pdf,"The PROMIS Gastrointestinal Constipation Scale assesses the frequency and intensity of incomplete evacuation, rectal pain, straining, and hard stools, as well as the need for manual extraction of stool.",Supplemental,English,Gastrointestinal,No,https://heal.nih.gov/files/CDEs/2023-07/promis-gastrointestinal-constipation-9a-crf.pdf,English
6516,promis-gastrointestinal-constipation-9a-cde.xlsx,"The PROMIS Gastrointestinal Constipation Scale assesses the frequency and intensity of incomplete evacuation, rectal pain, straining, and hard stools, as well as the need for manual extraction of stool.",Supplemental,English,Gastrointestinal,No,https://heal.nih.gov/files/CDEs/2023-07/promis-gastrointestinal-constipation-9a-cde.xlsx,English
6461,cgic-crf.docx,"The Clinical Global Impression of Change (CGIC) is a one-item measure that assesses the degree of change of a patient's condition.",Supplemental,English,"General Health Measures",Yes,https://heal.nih.gov/files/CDEs/2023-07/cgic-crf.docx,English
6446,cgic-cde.xlsx,"The Clinical Global Impression of Change (CGIC) is a one-item measure that assesses the degree of change of a patient's condition.",Supplemental,English,"General Health Measures",Yes,https://heal.nih.gov/files/CDEs/2023-07/cgic-cde.xlsx,English
8891,cgic-copyright-statement.docx,"The Clinical Global Impression of Change (CGIC) is a one-item measure that assesses the degree of change of a patient's condition.",Supplemental,English,"General Health Measures",Yes,https://heal.nih.gov/files/CDEs/2024-01/cgic-copyright-statement.docx,English
6466,cirs-crf.docx,"The Cumulative Illness Rating Scale (CIRS) assesses physical impairment.",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/cirs-crf.docx,English
6456,cirs-cde.xlsx,"The Cumulative Illness Rating Scale (CIRS) assesses physical impairment.",Supplemental,English,"General Health Measures",No,https://heal.nih.gov/files/CDEs/2023-07/cirs-cde.xlsx,English
6386,promis-short-form-13a-fatigue-crf.pdf,"The PROMIS Fatigue 13a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-short-form-13a-fatigue-crf.pdf,English
6376,promis-short-form-13a-fatigue-cde.xlsx,"The PROMIS Fatigue 13a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-short-form-13a-fatigue-cde.xlsx,English
6371,promis-short-form-4a-fatigue-crf.pdf,"The PROMIS Fatigue 4a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-short-form-4a-fatigue-crf.pdf,English
6366,promis-short-form-4a-fatigue-cde.xlsx,"The PROMIS Fatigue 4a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-short-form-4a-fatigue-cde.xlsx,English
6431,promis-short-form-4a-fatigue-spanish-crf.pdf,"The PROMIS Fatigue 4a assesses a range of self-reported fatigue symptoms.",Supplemental,Spanish,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-short-form-4a-fatigue-spanish-crf.pdf,Spanish
6321,promis-fatigue-6a-crf.pdf,"The PROMIS Fatigue 6a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-6a-crf.pdf,English
6316,promis-fatigue-6a-cde.xlsx,"The PROMIS Fatigue 6a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-6a-cde.xlsx,English
6411,promis-fatigue-6a-crf-spanish.pdf,"The PROMIS Fatigue 6a assesses a range of self-reported fatigue symptoms.",Supplemental,Spanish,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-6a-crf-spanish.pdf,Spanish
6331,promis-fatigue-7a-crf.pdf,"The PROMIS Fatigue 7a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-7a-crf.pdf,English
6326,promis-fatigue-7a-cde.xlsx,"The PROMIS Fatigue 7a assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-7a-cde.xlsx,English
6406,promis-fatigue-7a-crf-spanish.pdf,"The PROMIS Fatigue 7a assesses a range of self-reported fatigue symptoms.",Supplemental,Spanish,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-7a-crf-spanish.pdf,Spanish
6341,promis-fatigue-7b-crf.pdf,"The PROMIS Fatigue 7b assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-7b-crf.pdf,English
6336,promis-fatigue-7b-cde.xlsx,"The PROMIS Fatigue 7b assesses a range of self-reported fatigue symptoms.",Supplemental,English,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-7b-cde.xlsx,English
6421,promis-fatigue-7b-crf-spanish.docx,"The PROMIS Fatigue 7b assesses a range of self-reported fatigue symptoms.",Supplemental,Spanish,Fatigue,No,https://heal.nih.gov/files/CDEs/2023-07/promis-fatigue-7b-crf-spanish.docx,Spanish
6196,promis-emotional-support-8a-crf.pdf,"The PROMIS Emotional Support 8a measures feelings of being cared for and having confident relationships.",Supplemental,English,"Emotional Support",No,https://heal.nih.gov/files/CDEs/2023-07/promis-emotional-support-8a-crf.pdf,English
6191,promis-emotional-support-8a-cde.xlsx,"The PROMIS Emotional Support 8a measures feelings of being cared for and having confident relationships.",Supplemental,English,"Emotional Support",No,https://heal.nih.gov/files/CDEs/2023-07/promis-emotional-support-8a-cde.xlsx,English
6221,promis-emotional-support-8a-crf-spanish.pdf,"The PROMIS Emotional Support 8a measures feelings of being cared for and having confident relationships.",Supplemental,Spanish,"Emotional Support",No,https://heal.nih.gov/files/CDEs/2023-07/promis-emotional-support-8a-crf-spanish.pdf,Spanish
6236,dc-tmd-diagnostic-crf.docx,"The Diagnostic Criteria for Temporomandibular Disorders (DC TMD) is multifactorial and includes biologic, environmental, social, emotional, and cognitive triggers. Diagnosis is most often based on history and physical examination.",Supplemental,English,"Facial Pain",No,https://heal.nih.gov/files/CDEs/2023-07/dc-tmd-diagnostic-crf.docx,English
